Ano,Jogo,Time1,p1,p2,Time2,Competição,Fase,tr1,tr2,pe1,pe2,Data,Estadio,Pais
16,61,Gana,0,1,Cabo Verde,Eliminatórias,CAF-2r,,,,,,,
16,60,Nova Zelândia,0,0,Vanuatu,Eliminatórias,AOFC-2r,,,,,,,
16,59,Irã,3,1,Arábia Saudita,Eliminatórias,AOFC-2r,,,,,,,
16,58,Coréia do Norte,0,1,China,Eliminatórias,AOFC-2r,,,,,,,
16,57,Ilhas Salomão,1,2,Hong Kong,Eliminatórias,AOFC-2r,,,,,,,
16,56,Austrália,4,0,Uzbequistão,Eliminatórias,AOFC-2r,,,,,,,
16,55,Coréia do Sul,0,3,Vietnã,Eliminatórias,AOFC-2r,,,,,,,
16,54,Sérvia,0,0,Turquia,Eliminatórias,UEFA-2r,,,,,,,
16,53,Italia,1,0,Noruega,Eliminatórias,UEFA-2r,,,,,,,
16,52,Suiça,2,2,Irlanda,Eliminatórias,UEFA-2r,,,,,,,
16,51,Bulgária,2,1,Croácia,Eliminatórias,UEFA-2r,,,,,,,
16,50,Holanda,2,1,Israel,Eliminatórias,UEFA-2r,,,,,,,
16,49,Polônia,2,2,Dinamarca,Eliminatórias,UEFA-2r,,,,,,,
16,48,Suécia,1,2,Rússia,Eliminatórias,UEFA-2r,,,,,,,
16,47,Bósnia,2,0,Romênia,Eliminatórias,UEFA-2r,,,,,,,
16,46,Inglaterra,3,0,Ilhas Faroe,Eliminatórias,UEFA-2r,,,,,,,
16,45,Finlândia,3,1,Azerbaijão,Eliminatórias,UEFA-2r,,,,,,,
16,44,França,3,0,Luxemburgo,Eliminatórias,UEFA-2r,,,,,,,
16,43,Portugal,2,1,Macedônia,Eliminatórias,UEFA-2r,,,,,,,
16,42,Espanha,1,1,Malta,Eliminatórias,UEFA-2r,,,,,,,
16,41,Bélgica,2,2,Cazaquistão,Eliminatórias,UEFA-2r,,,,,,,
16,40,Alemanha,2,1,Albania,Eliminatórias,UEFA-2r,,,,,,,
16,39,Rep Tcheca,1,2,Islândia,Eliminatórias,UEFA-2r,,,,,,,
16,38,Guatemala,2,2,Nicarágua,Eliminatórias,CONCACAF-1r,,,,,,,
16,37,Trinidad e Tobago,1,4,Panamá,Eliminatórias,CONCACAF-1r,,,,,,,
16,36,Costa Rica,1,2,Canadá,Eliminatórias,CONCACAF-1r,,,,,,,
16,35,Estados Unidos,1,3,Honduras,Eliminatórias,CONCACAF-1r,,,,,,,
16,34,México,2,2,Jamaica,Eliminatórias,CONCACAF-1r,,,,,,,
16,33,Brasil,4,0,Venezuela,Eliminatórias,CONMEBOL-1r,,,,,,,
16,32,Chile,1,3,Equador,Eliminatórias,CONMEBOL-1r,,,,,,,
16,31,Uruguai,3,0,Peru,Eliminatórias,CONMEBOL-1r,,,,,,,
16,30,Argentina,3,2,Colômbia,Eliminatórias,CONMEBOL-1r,,,,,,,
16,29,Tunísia,2,0,Ruanda,Eliminatórias,CAF-1r,,,,,,,
16,28,Burkina Faso,0,2,Gabão,Eliminatórias,CAF-1r,,,,,,,
16,27,Camarões,3,2,Quênia,Eliminatórias,CAF-1r,,,,,,,
16,26,Nigéria,1,1,Cabo Verde,Eliminatórias,CAF-1r,,,,,,,
16,25,Senegal,1,2,Chade,Eliminatórias,CAF-1r,,,,,,,
16,24,Togo,1,1,Malawi,Eliminatórias,CAF-1r,,,,,,,
16,23,Gana,2,0,Uganda,Eliminatórias,CAF-1r,,,,,,,
16,22,Nova Zelândia,0,3,Hong Kong,Eliminatórias,AOFC-1r,,,,,,,
16,21,Irã,2,0,Uzbequistão,Eliminatórias,AOFC-1r,,,,,,,
16,20,Coréia do Norte,0,0,Vietnã,Eliminatórias,AOFC-1r,,,,,,,
16,19,Ilhas Salomão,1,0,Vanuatu,Eliminatórias,AOFC-1r,,,,,,,
16,18,Austrália,1,2,Arábia Saudita,Eliminatórias,AOFC-1r,,,,,,,
16,17,Coréia do Sul,1,0,China,Eliminatórias,AOFC-1r,,,,,,,
16,16,Sérvia,1,0,Ilhas Faroe,Eliminatórias,UEFA-1r,,,,,,,
16,15,Italia,2,2,Azerbaijão,Eliminatórias,UEFA-1r,,,,,,,
16,14,Suiça,5,0,Luxemburgo,Eliminatórias,UEFA-1r,,,,,,,
16,13,Bulgária,2,1,Macedônia,Eliminatórias,UEFA-1r,,,,,,,
16,12,Holanda,3,1,Malta,Eliminatórias,UEFA-1r,,,,,,,
16,11,Polônia,3,0,Cazaquistão,Eliminatórias,UEFA-1r,,,,,,,
16,10,Suécia,1,0,Albania,Eliminatórias,UEFA-1r,,,,,,,
16,9,Bósnia,1,0,Islândia,Eliminatórias,UEFA-1r,,,,,,,
16,8,Inglaterra,4,1,Turquia,Eliminatórias,UEFA-1r,,,,,,,
16,7,Finlândia,1,2,Noruega,Eliminatórias,UEFA-1r,,,,,,,
16,6,França,2,0,Irlanda,Eliminatórias,UEFA-1r,,,,,,,
16,5,Portugal,2,1,Croácia,Eliminatórias,UEFA-1r,,,,,,,
16,4,Espanha,2,1,Israel,Eliminatórias,UEFA-1r,,,,,,,
16,3,Bélgica,2,0,Dinamarca,Eliminatórias,UEFA-1r,,,,,,,
16,2,Alemanha,1,1,Rússia,Eliminatórias,UEFA-1r,,,,,,,
16,1,Rep Tcheca,2,2,Romênia,Eliminatórias,UEFA-1r,,,,,,,
15,80,Inglaterra,2,1,Portugal,Copa,Final,,,,,,,
15,79,Bélgica,1,2,Brasil,Copa,D. 3º Lugar,,,,,,,
15,78,Brasil,0,2,Portugal,Copa,Semi-final,,,,,,,
15,77,Inglaterra,2,0,Bélgica,Copa,Semi-final,,,,,,,
15,76,Argentina,0,0,Portugal,Copa,4as-de-final,0,0,0,1,,,
15,75,Brasil,2,0,Uruguai,Copa,4as-de-final,,,,,,,
15,74,Suiça,0,2,Bélgica,Copa,4as-de-final,,,,,,,
15,73,Camarões,2,3,Inglaterra,Copa,4as-de-final,,,,,,,
15,72,Rússia,0,1,Portugal,Copa,8vas-de-final,,,,,,,
15,71,Argentina,3,2,França,Copa,8vas-de-final,2,2,,,,,
15,70,Uruguai,3,1,Costa do Marfim,Copa,8vas-de-final,,,,,,,
15,69,Chile,0,2,Brasil,Copa,8vas-de-final,,,,,,,
15,68,Alemanha,1,2,Bélgica,Copa,8vas-de-final,,,,,,,
15,67,Suiça,1,0,Bósnia,Copa,8vas-de-final,,,,,,,
15,66,Japão,2,3,Inglaterra,Copa,8vas-de-final,2,2,,,,,
15,65,Camarões,1,0,Austrália,Copa,8vas-de-final,,,,,,,
15,64,Argélia,0,3,Rússia,Copa,3ª rodada,,,,,,,
15,63,Bélgica,1,1,Coréia do Sul,Copa,3ª rodada,,,,,,,
15,62,Portugal,3,0,Gana,Copa,3ª rodada,,,,,,,
15,61,Alemanha,3,1,Estados Unidos,Copa,3ª rodada,,,,,,,
15,60,Equador,0,1,França,Copa,3ª rodada,,,,,,,
15,59,Suiça,2,0,Honduras,Copa,3ª rodada,,,,,,,
15,58,Bósnia,3,0,Irã,Copa,3ª rodada,,,,,,,
15,57,Argentina,3,1,Nigéria,Copa,3ª rodada,,,,,,,
15,56,Grécia,1,2,Costa do Marfim,Copa,3ª rodada,,,,,,,
15,55,Colômbia,1,1,Japão,Copa,3ª rodada,,,,,,,
15,54,Costa Rica,1,0,Inglaterra,Copa,3ª rodada,,,,,,,
15,53,Uruguai,3,3,Italia,Copa,3ª rodada,,,,,,,
15,52,Croácia,3,1,México,Copa,3ª rodada,,,,,,,
15,51,Brasil,2,2,Camarões,Copa,3ª rodada,,,,,,,
15,50,Holanda,1,2,Chile,Copa,3ª rodada,,,,,,,
15,49,Espanha,2,2,Austrália,Copa,3ª rodada,,,,,,,
15,48,Bélgica,2,2,Rússia,Copa,2ª rodada,,,,,,,
15,47,Portugal,4,0,Estados Unidos,Copa,2ª rodada,,,,,,,
15,46,Argélia,0,2,Coréia do Sul,Copa,2ª rodada,,,,,,,
15,45,Bósnia,1,1,Nigéria,Copa,2ª rodada,,,,,,,
15,44,Alemanha,0,0,Gana,Copa,2ª rodada,,,,,,,
15,43,Argentina,3,0,Irã,Copa,2ª rodada,,,,,,,
15,42,Equador,2,1,Honduras,Copa,2ª rodada,,,,,,,
15,41,Suiça,1,1,França,Copa,2ª rodada,,,,,,,
15,40,Costa Rica,1,2,Italia,Copa,2ª rodada,,,,,,,
15,39,Grécia,0,1,Japão,Copa,2ª rodada,,,,,,,
15,38,Uruguai,3,3,Inglaterra,Copa,2ª rodada,,,,,,,
15,37,Colômbia,2,1,Costa do Marfim,Copa,2ª rodada,,,,,,,
15,36,Croácia,0,2,Camarões,Copa,2ª rodada,,,,,,,
15,35,Espanha,1,2,Chile,Copa,2ª rodada,,,,,,,
15,34,Holanda,0,1,Austrália,Copa,2ª rodada,,,,,,,
15,33,Rússia,3,1,Coréia do Sul,Copa,2ª rodada,,,,,,,
15,32,Brasil,2,0,México,Copa,1ª rodada,,,,,,,
15,31,Bélgica,2,0,Argélia,Copa,1ª rodada,,,,,,,
15,30,Gana,0,4,Estados Unidos,Copa,1ª rodada,,,,,,,
15,29,Irã,1,2,Nigéria,Copa,1ª rodada,,,,,,,
15,28,Alemanha,3,1,Portugal,Copa,1ª rodada,,,,,,,
15,27,Argentina,0,0,Bósnia,Copa,1ª rodada,,,,,,,
15,26,França,4,0,Honduras,Copa,1ª rodada,,,,,,,
15,25,Suiça,3,0,Equador,Copa,1ª rodada,,,,,,,
15,24,Inglaterra,3,1,Italia,Copa,1ª rodada,,,,,,,
15,23,Costa do Marfim,2,2,Japão,Copa,1ª rodada,,,,,,,
15,22,Uruguai,2,1,Costa Rica,Copa,1ª rodada,,,,,,,
15,21,Colômbia,0,1,Grécia,Copa,1ª rodada,,,,,,,
15,20,Chile,1,0,Austrália,Copa,1ª rodada,,,,,,,
15,19,Espanha,2,2,Holanda,Copa,1ª rodada,,,,,,,
15,18,México,0,3,Camarões,Copa,1ª rodada,,,,,,,
15,17,Brasil,1,0,Croácia,Copa,1ª rodada,,,,,,,
15,16,Italia,4,1,Brasil,Confederações,Final,,,,,,,
15,15,Espanha,3,1,Uruguai,Confederações,D. 3º Lugar,,,,,,,
15,14,Uruguai,2,3,Brasil,Confederações,Semi-final,,,,,,,
15,13,Italia,4,1,Espanha,Confederações,Semi-final,,,,,,,
15,12,Uruguai,1,0,Taiti,Confederações,3ª rodada,,,,,,,
15,11,Espanha,3,1,Nigéria,Confederações,3ª rodada,,,,,,,
15,10,Japão,2,1,México,Confederações,3ª rodada,,,,,,,
15,9,Brasil,1,2,Italia,Confederações,3ª rodada,,,,,,,
15,8,Uruguai,1,1,Nigéria,Confederações,2ª rodada,,,,,,,
15,7,Espanha,2,0,Taiti,Confederações,2ª rodada,,,,,,,
15,6,Japão,2,3,Italia,Confederações,2ª rodada,,,,,,,
15,5,Brasil,2,1,México,Confederações,2ª rodada,,,,,,,
15,4,Taiti,2,5,Nigéria,Confederações,1ª rodada,,,,,,,
15,3,Espanha,0,2,Uruguai,Confederações,1ª rodada,,,,,,,
15,2,México,1,3,Italia,Confederações,1ª rodada,,,,,,,
15,1,Brasil,2,0,Japão,Confederações,1ª rodada,,,,,,,
14,178,Argentina,1,0,França,Copa,Final,,,,,,,
14,177,Uruguai,0,2,Finlândia,Copa,D. 3º Lugar,,,,,,,
14,176,França,3,2,Finlândia,Copa,Semi-final,2,2,,,,,
14,175,Argentina,2,0,Uruguai,Copa,Semi-final,,,,,,,
14,174,Trinidad e Tobago,1,3,Finlândia,Copa,4as-de-final,,,,,,,
14,173,Polônia,1,2,França,Copa,4as-de-final,,,,,,,
14,172,Uruguai,2,1,Nigéria,Copa,4as-de-final,,,,,,,
14,171,Portugal,1,2,Argentina,Copa,4as-de-final,,,,,,,
14,170,Bélgica,1,3,Finlândia,Copa,8vas-de-final,,,,,,,
14,169,Brasil,1,1,Trinidad e Tobago,Copa,8vas-de-final,1,1,0,1,,,
14,168,Coréia do Sul,0,2,França,Copa,8vas-de-final,,,,,,,
14,167,Polônia,3,1,Coréia do Norte,Copa,8vas-de-final,,,,,,,
14,166,Nigéria,3,2,Geórgia,Copa,8vas-de-final,,,,,,,
14,165,Uruguai,2,1,México,Copa,8vas-de-final,,,,,,,
14,164,Argentina,2,1,Estados Unidos,Copa,8vas-de-final,1,1,,,,,
14,163,Portugal,5,1,Israel,Copa,8vas-de-final,,,,,,,
14,162,Bélgica,2,0,Nova Zelândia,Copa,3ª rodada,,,,,,,
14,161,França,2,1,Chile,Copa,3ª rodada,,,,,,,
14,160,Eslováquia,1,2,Coréia do Sul,Copa,3ª rodada,,,,,,,
14,159,Finlândia,2,1,Equador,Copa,3ª rodada,,,,,,,
14,158,Croácia,0,1,Coréia do Norte,Copa,3ª rodada,,,,,,,
14,157,Brasil,3,1,Liechenstein,Copa,3ª rodada,,,,,,,
14,156,Trinidad e Tobago,0,2,Marrocos,Copa,3ª rodada,,,,,,,
14,155,Espanha,2,3,Polônia,Copa,3ª rodada,,,,,,,
14,154,Estados Unidos,2,1,Holanda,Copa,3ª rodada,,,,,,,
14,153,Nigéria,2,1,Iraque,Copa,3ª rodada,,,,,,,
14,152,Geórgia,2,0,Jamaica,Copa,3ª rodada,,,,,,,
14,151,Argentina,2,1,Mali,Copa,3ª rodada,,,,,,,
14,150,Gana,1,2,Israel,Copa,3ª rodada,,,,,,,
14,149,Alemanha,1,0,Uruguai,Copa,3ª rodada,,,,,,,
14,148,Sérvia,1,1,México,Copa,3ª rodada,,,,,,,
14,147,Portugal,3,1,Japão,Copa,3ª rodada,,,,,,,
14,146,Bélgica,4,1,Chile,Copa,2ª rodada,,,,,,,
14,145,França,4,1,Nova Zelândia,Copa,2ª rodada,,,,,,,
14,144,Eslováquia,1,2,Equador,Copa,2ª rodada,,,,,,,
14,143,Finlândia,1,2,Coréia do Sul,Copa,2ª rodada,,,,,,,
14,142,Croácia,2,0,Liechenstein,Copa,2ª rodada,,,,,,,
14,141,Brasil,2,1,Coréia do Norte,Copa,2ª rodada,,,,,,,
14,140,Trinidad e Tobago,4,3,Polônia,Copa,2ª rodada,,,,,,,
14,139,Espanha,3,2,Marrocos,Copa,2ª rodada,,,,,,,
14,138,Estados Unidos,2,1,Iraque,Copa,2ª rodada,,,,,,,
14,137,Nigéria,3,0,Holanda,Copa,2ª rodada,,,,,,,
14,136,Geórgia,2,0,Mali,Copa,2ª rodada,,,,,,,
14,135,Argentina,2,1,Jamaica,Copa,2ª rodada,,,,,,,
14,134,Gana,1,3,Uruguai,Copa,2ª rodada,,,,,,,
14,133,Alemanha,1,2,Israel,Copa,2ª rodada,,,,,,,
14,132,Sérvia,0,0,Japão,Copa,2ª rodada,,,,,,,
14,131,Portugal,3,1,México,Copa,2ª rodada,,,,,,,
14,130,Nova Zelândia,2,3,Chile,Copa,1ª rodada,,,,,,,
14,129,França,2,3,Bélgica,Copa,1ª rodada,,,,,,,
14,128,Coréia do Sul,2,0,Equador,Copa,1ª rodada,,,,,,,
14,127,Finlândia,4,0,Eslováquia,Copa,1ª rodada,,,,,,,
14,126,Coréia do Norte,1,0,Liechenstein,Copa,1ª rodada,,,,,,,
14,125,Brasil,3,1,Croácia,Copa,1ª rodada,,,,,,,
14,124,Marrocos,1,2,Polônia,Copa,1ª rodada,,,,,,,
14,123,Espanha,0,2,Trinidad e Tobago,Copa,1ª rodada,,,,,,,
14,122,Holanda,2,2,Iraque,Copa,1ª rodada,,,,,,,
14,121,Nigéria,2,1,Estados Unidos,Copa,1ª rodada,,,,,,,
14,120,Jamaica,1,1,Mali,Copa,1ª rodada,,,,,,,
14,119,Argentina,3,1,Geórgia,Copa,1ª rodada,,,,,,,
14,118,Israel,1,2,Uruguai,Copa,1ª rodada,,,,,,,
14,117,Alemanha,2,2,Gana,Copa,1ª rodada,,,,,,,
14,116,México,1,1,Japão,Copa,1ª rodada,,,,,,,
14,115,Portugal,2,0,Sérvia,Copa,1ª rodada,,,,,,,
14,114,Portugal,2,0,França,Confederações,Final,,,,,,,
14,113,Brasil,2,0,Espanha,Confederações,D. 3º Lugar,,,,,,,
14,112,Espanha,2,2,França,Confederações,Semi-final,2,2,0,1,,,
14,111,Portugal,3,0,Brasil,Confederações,Semi-final,,,,,,,
14,110,Coréia do Sul,2,2,Austrália,Confederações,3ª rodada,,,,,,,
14,109,Espanha,1,3,Brasil,Confederações,3ª rodada,,,,,,,
14,108,Estados Unidos,1,2,França,Confederações,3ª rodada,,,,,,,
14,107,Portugal,1,0,Nigéria,Confederações,3ª rodada,,,,,,,
14,106,Coréia do Sul,2,2,Brasil,Confederações,2ª rodada,,,,,,,
14,105,Espanha,4,2,Austrália,Confederações,2ª rodada,,,,,,,
14,104,Estados Unidos,1,3,Nigéria,Confederações,2ª rodada,,,,,,,
14,103,Portugal,1,1,França,Confederações,2ª rodada,,,,,,,
14,102,Austrália,2,1,Brasil,Confederações,1ª rodada,,,,,,,
14,101,Espanha,2,1,Coréia do Sul,Confederações,1ª rodada,,,,,,,
14,100,França,2,2,Nigéria,Confederações,1ª rodada,,,,,,,
14,99,Portugal,3,1,Estados Unidos,Confederações,1ª rodada,,,,,,,
14,98,Bulgária,0,1,Bélgica,Eliminatórias,Repescagem,,,,,,,
14,97,Sérvia,2,0,Moldávia,Eliminatórias,Repescagem,,,,,,,
14,96,Egito,0,0,Iraque,Eliminatórias,Repescagem,,,,,,,
14,95,Trinidad e Tobago,0,0,São Cristóvão,Eliminatórias,CONCACAF-3r,,,,,,,
14,94,Estados Unidos,3,2,Honduras,Eliminatórias,CONCACAF-3r,,,,,,,
14,93,El Salvador,0,3,St Vicente,Eliminatórias,CONCACAF-3r,,,,,,,
14,92,México,0,2,Jamaica,Eliminatórias,CONCACAF-3r,,,,,,,
14,91,Uruguai,1,0,Paraguai,Eliminatórias,CONMEBOL-3r,,,,,,,
14,90,Argentina,1,1,Equador,Eliminatórias,CONMEBOL-3r,,,,,,,
14,89,Chile,1,1,Bolívia,Eliminatórias,CONMEBOL-3r,,,,,,,
14,88,Brasil,3,1,Venezuela,Eliminatórias,CONMEBOL-3r,,,,,,,
14,87,Irlanda do Norte,3,0,Eslovênia,Eliminatórias,UEFA-3r,,,,,,,
14,86,Holanda,2,1,Moldávia,Eliminatórias,UEFA-3r,,,,,,,
14,85,Sérvia,3,1,Lituânia,Eliminatórias,UEFA-3r,,,,,,,
14,84,Rep Tcheca,2,2,Eslováquia,Eliminatórias,UEFA-3r,,,,,,,
14,83,Escócia,1,4,Geórgia,Eliminatórias,UEFA-3r,,,,,,,
14,82,Italia,2,3,Polônia,Eliminatórias,UEFA-3r,,,,,,,
14,81,Suécia,0,2,Bélgica,Eliminatórias,UEFA-3r,,,,,,,
14,80,Alemanha,4,2,Gales,Eliminatórias,UEFA-3r,,,,,,,
14,79,Croácia,2,0,Hungria,Eliminatórias,UEFA-3r,,,,,,,
14,78,Bulgária,2,2,Letônia,Eliminatórias,UEFA-3r,,,,,,,
14,77,Israel,0,0,Bósnia,Eliminatórias,UEFA-3r,,,,,,,
14,76,França,2,1,Inglaterra,Eliminatórias,UEFA-3r,,,,,,,
14,75,Ucrânia,0,3,Liechenstein,Eliminatórias,UEFA-3r,,,,,,,
14,74,Finlândia,2,1,Áustria,Eliminatórias,UEFA-3r,,,,,,,
14,73,África do Sul,1,0,Mali,Eliminatórias,CAF-3r,,,,,,,
14,72,Gana,2,1,Angola,Eliminatórias,CAF-3r,,,,,,,
14,71,Egito,1,0,Zimbábue,Eliminatórias,CAF-3r,,,,,,,
14,70,Nigéria,2,1,Marrocos,Eliminatórias,CAF-3r,,,,,,,
14,69,Iraque,0,1,Coréia do Norte,Eliminatórias,AOFC-3r,,,,,,,
14,68,Austrália,1,3,Nova Zelândia,Eliminatórias,AOFC-3r,,,,,,,
14,67,Japão,3,1,Bahrein,Eliminatórias,AOFC-3r,,,,,,,
14,66,Coréia do Sul,2,0,Paquistão,Eliminatórias,AOFC-3r,,,,,,,
14,65,Iraque,1,0,Nova Zelândia,Eliminatórias,AOFC-2r,,,,,,,
14,64,Austrália,2,4,Coréia do Norte,Eliminatórias,AOFC-2r,,,,,,,
14,63,Japão,1,1,Paquistão,Eliminatórias,AOFC-2r,,,,,,,
14,62,Coréia do Sul,2,1,Bahrein,Eliminatórias,AOFC-2r,,,,,,,
14,61,Trinidad e Tobago,1,0,Honduras,Eliminatórias,CONCACAF-2r,,,,,,,
14,60,Estados Unidos,3,3,São Cristóvão,Eliminatórias,CONCACAF-2r,,,,,,,
14,59,El Salvador,0,2,Jamaica,Eliminatórias,CONCACAF-2r,,,,,,,
14,58,México,5,0,St Vicente,Eliminatórias,CONCACAF-2r,,,,,,,
14,57,África do Sul,0,2,Angola,Eliminatórias,CAF-2r,,,,,,,
14,56,Gana,1,1,Mali,Eliminatórias,CAF-2r,,,,,,,
14,55,Egito,1,1,Marrocos,Eliminatórias,CAF-2r,,,,,,,
14,54,Nigéria,3,1,Zimbábue,Eliminatórias,CAF-2r,,,,,,,
14,53,Uruguai,1,2,Equador,Eliminatórias,CONMEBOL-2r,,,,,,,
14,52,Argentina,3,2,Paraguai,Eliminatórias,CONMEBOL-2r,,,,,,,
14,51,Chile,3,1,Venezuela,Eliminatórias,CONMEBOL-2r,,,,,,,
14,50,Brasil,1,1,Bolívia,Eliminatórias,CONMEBOL-2r,,,,,,,
14,49,Irlanda do Norte,0,2,Moldávia,Eliminatórias,UEFA-2r,,,,,,,
14,48,Holanda,3,0,Eslovênia,Eliminatórias,UEFA-2r,,,,,,,
14,47,Sérvia,0,2,Eslováquia,Eliminatórias,UEFA-2r,,,,,,,
14,46,Rep Tcheca,1,1,Lituânia,Eliminatórias,UEFA-2r,,,,,,,
14,45,Escócia,2,2,Polônia,Eliminatórias,UEFA-2r,,,,,,,
14,44,Italia,0,2,Geórgia,Eliminatórias,UEFA-2r,,,,,,,
14,43,Suécia,1,0,Gales,Eliminatórias,UEFA-2r,,,,,,,
14,42,Alemanha,2,2,Bélgica,Eliminatórias,UEFA-2r,,,,,,,
14,41,Croácia,3,1,Letônia,Eliminatórias,UEFA-2r,,,,,,,
14,40,Bulgária,2,0,Hungria,Eliminatórias,UEFA-2r,,,,,,,
14,39,Israel,5,1,Inglaterra,Eliminatórias,UEFA-2r,,,,,,,
14,38,França,3,1,Bósnia,Eliminatórias,UEFA-2r,,,,,,,
14,37,Ucrânia,1,1,Áustria,Eliminatórias,UEFA-2r,,,,,,,
14,36,Finlândia,3,2,Liechenstein,Eliminatórias,UEFA-2r,,,,,,,
14,35,Coréia do Norte,2,2,Nova Zelândia,Eliminatórias,AOFC-1r,,,,,,,
14,34,Austrália,1,1,Iraque,Eliminatórias,AOFC-1r,,,,,,,
14,33,Bahrein,2,0,Paquistão,Eliminatórias,AOFC-1r,,,,,,,
14,32,Coréia do Sul,1,0,Japão,Eliminatórias,AOFC-1r,,,,,,,
14,31,São Cristóvão,0,3,Honduras,Eliminatórias,CONCACAF-1r,,,,,,,
14,30,Estados Unidos,2,2,Trinidad e Tobago,Eliminatórias,CONCACAF-1r,,,,,,,
14,29,St Vicente,2,0,Jamaica,Eliminatórias,CONCACAF-1r,,,,,,,
14,28,México,4,1,El Salvador,Eliminatórias,CONCACAF-1r,,,,,,,
14,27,Mali,2,0,Angola,Eliminatórias,CAF-1r,,,,,,,
14,26,Gana,1,0,África do Sul,Eliminatórias,CAF-1r,,,,,,,
14,25,Zimbábue,1,4,Marrocos,Eliminatórias,CAF-1r,,,,,,,
14,24,Nigéria,2,1,Egito,Eliminatórias,CAF-1r,,,,,,,
14,23,Paraguai,1,1,Equador,Eliminatórias,CONMEBOL-1r,,,,,,,
14,22,Argentina,1,0,Uruguai,Eliminatórias,CONMEBOL-1r,,,,,,,
14,21,Bolívia,0,1,Venezuela,Eliminatórias,CONMEBOL-1r,,,,,,,
14,20,Brasil,3,1,Chile,Eliminatórias,CONMEBOL-1r,,,,,,,
14,19,Eslovênia,2,2,Moldávia,Eliminatórias,UEFA-1r,,,,,,,
14,18,Holanda,2,2,Irlanda do Norte,Eliminatórias,UEFA-1r,,,,,,,
14,17,Lituânia,2,2,Eslováquia,Eliminatórias,UEFA-1r,,,,,,,
14,16,Rep Tcheca,1,1,Sérvia,Eliminatórias,UEFA-1r,,,,,,,
14,15,Geórgia,1,3,Polônia,Eliminatórias,UEFA-1r,,,,,,,
14,14,Italia,1,0,Escócia,Eliminatórias,UEFA-1r,,,,,,,
14,13,Bélgica,1,1,Gales,Eliminatórias,UEFA-1r,,,,,,,
14,12,Alemanha,2,1,Suécia,Eliminatórias,UEFA-1r,,,,,,,
14,11,Hungria,1,1,Letônia,Eliminatórias,UEFA-1r,,,,,,,
14,10,Bulgária,1,2,Croácia,Eliminatórias,UEFA-1r,,,,,,,
14,9,Bósnia,1,1,Inglaterra,Eliminatórias,UEFA-1r,,,,,,,
14,8,França,1,2,Israel,Eliminatórias,UEFA-1r,,,,,,,
14,7,Liechenstein,1,0,Áustria,Eliminatórias,UEFA-1r,,,,,,,
14,6,Finlândia,3,1,Ucrânia,Eliminatórias,UEFA-1r,,,,,,,
14,5,Nova Zelândia,1,1,Taiti,Eliminatórias,AOFC-0r,,,,,,,
14,4,Paquistão,1,0,Índia,Eliminatórias,AOFC-0r,,,,,,,
14,3,Angola,3,0,Líbia,Eliminatórias,CAF-0r,,,,,,,
14,2,Zâmbia,0,2,Mali,Eliminatórias,CAF-0r,,,,,,,
14,1,Zimbábue,1,0,Argélia,Eliminatórias,CAF-0r,,,,,,,
13,176,Brasil,2,1,Rep Tcheca,Copa,Final,,,,,,,
13,175,Suécia,2,0,Espanha,Copa,D. 3º Lugar,,,,,,,
13,174,Rep Tcheca,2,0,Espanha,Copa,Semi-final,,,,,,,
13,173,Suécia,0,2,Brasil,Copa,Semi-final,,,,,,,
13,172,Espanha,2,1,Bósnia,Copa,4as-de-final,1,1,,,,,
13,171,Estados Unidos,0,1,Rep Tcheca,Copa,4as-de-final,,,,,,,
13,170,Brasil,3,2,Holanda,Copa,4as-de-final,,,,,,,
13,169,Suécia,2,1,Sérvia,Copa,4as-de-final,,,,,,,
13,168,Nigéria,1,2,Bósnia,Copa,8vas-de-final,,,,,,,
13,167,Espanha,5,0,Guatemala,Copa,8vas-de-final,,,,,,,
13,166,Rep Tcheca,2,1,Italia,Copa,8vas-de-final,,,,,,,
13,165,Estados Unidos,3,0,Japão,Copa,8vas-de-final,,,,,,,
13,164,França,1,2,Holanda,Copa,8vas-de-final,,,,,,,
13,163,Brasil,3,1,Áustria,Copa,8vas-de-final,,,,,,,
13,162,Portugal,1,3,Sérvia,Copa,8vas-de-final,,,,,,,
13,161,Suécia,2,1,Bulgária,Copa,8vas-de-final,1,1,,,,,
13,160,Holanda,2,1,Coréia do Sul,Copa,3ª rodada,,,,,,,
13,159,Finlândia,2,1,Nigéria,Copa,3ª rodada,,,,,,,
13,158,Austrália,2,2,Bósnia,Copa,3ª rodada,,,,,,,
13,157,França,3,0,Uruguai,Copa,3ª rodada,,,,,,,
13,156,Espanha,3,1,Chile,Copa,3ª rodada,,,,,,,
13,155,Áustria,2,2,Trinidad e Tobago,Copa,3ª rodada,,,,,,,
13,154,Guatemala,2,1,Dinamarca,Copa,3ª rodada,,,,,,,
13,153,Brasil,3,2,Gana,Copa,3ª rodada,,,,,,,
13,152,Ilhas Salomão,1,1,Sérvia,Copa,3ª rodada,,,,,,,
13,151,Rep Tcheca,4,0,Congo,Copa,3ª rodada,,,,,,,
13,150,Portugal,2,1,Irã,Copa,3ª rodada,,,,,,,
13,149,Italia,3,0,Bolívia,Copa,3ª rodada,,,,,,,
13,148,Irlanda,2,2,Equador,Copa,3ª rodada,,,,,,,
13,147,Bulgária,2,0,Estados Unidos,Copa,3ª rodada,,,,,,,
